GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
1500000US421330008002,421330008002,"Block Group 2, Census Tract 8, York County, Pennsylvania",470,75,49,33,27,26,24,27,21,30,3,6,34,33,33,37,15,13,15,15,41,30,51,42,47,25,17,15,12,14,44,30,37,19
1500000US421330009001,421330009001,"Block Group 1, Census Tract 9, York County, Pennsylvania",384,73,48,36,47,36,47,37,2,4,24,27,17,24,14,20,12,18,24,26,38,35,27,26,33,26,17,17,22,34,8,10,4,6
1500000US421330009002,421330009002,"Block Group 2, Census Tract 9, York County, Pennsylvania",282,64,59,34,30,24,27,27,22,20,29,27,0,10,4,6,12,11,29,36,38,52,8,9,3,6,14,17,7,11,0,10,0,10
1500000US421330009003,421330009003,"Block Group 3, Census Tract 9, York County, Pennsylvania",206,53,21,29,22,25,8,13,8,11,0,10,6,9,12,20,30,29,0,10,36,28,19,18,37,25,0,10,0,10,0,10,7,11
1500000US421330010001,421330010001,"Block Group 1, Census Tract 10, York County, Pennsylvania",393,76,69,44,16,18,43,38,40,41,23,25,17,19,29,23,23,27,8,14,54,44,26,23,29,30,10,13,6,11,0,10,0,10
1500000US421330010002,421330010002,"Block Group 2, Census Tract 10, York County, Pennsylvania",237,74,53,49,17,21,18,31,0,10,15,21,33,40,16,24,0,10,0,10,29,43,52,43,4,8,0,10,0,10,0,10,0,10
1500000US421330011001,421330011001,"Block Group 1, Census Tract 11, York County, Pennsylvania",457,129,149,76,90,62,39,64,33,51,20,33,40,47,14,21,0,10,35,44,14,22,23,41,0,10,0,10,0,10,0,10,0,10
1500000US421330011002,421330011002,"Block Group 2, Census Tract 11, York County, Pennsylvania",119,64,8,14,9,14,0,10,39,49,0,10,33,40,0,10,8,12,0,10,0,10,0,10,22,26,0,10,0,10,0,10,0,10
1500000US421330011003,421330011003,"Block Group 3, Census Tract 11, York County, Pennsylvania",275,84,15,24,0,10,25,21,29,25,10,15,29,44,57,51,36,32,0,10,14,21,0,10,9,15,19,29,18,26,14,20,0,10
1500000US421330011004,421330011004,"Block Group 4, Census Tract 11, York County, Pennsylvania",313,94,53,46,0,10,39,34,15,18,10,16,16,24,12,22,40,51,14,21,68,53,46,43,0,10,0,10,0,10,0,10,0,10
1500000US421330012001,421330012001,"Block Group 1, Census Tract 12, York County, Pennsylvania",306,87,39,46,51,61,40,49,14,16,50,55,32,35,0,10,0,10,19,20,8,12,38,29,0,10,15,22,0,10,0,10,0,10
1500000US421330012002,421330012002,"Block Group 2, Census Tract 12, York County, Pennsylvania",573,129,87,84,73,50,14,16,30,36,73,55,44,44,53,52,8,14,40,45,71,65,71,49,9,15,0,10,0,10,0,10,0,10
1500000US421330012003,421330012003,"Block Group 3, Census Tract 12, York County, Pennsylvania",449,124,34,33,62,61,60,54,31,30,116,110,33,39,42,47,10,15,0,10,0,10,18,25,0,10,6,10,0,10,37,50,0,10
1500000US421330013001,421330013001,"Block Group 1, Census Tract 13, York County, Pennsylvania",275,83,44,50,11,18,5,8,39,42,0,10,13,16,0,10,12,20,36,44,56,39,18,27,33,26,8,13,0,10,0,10,0,10
1500000US421330013002,421330013002,"Block Group 2, Census Tract 13, York County, Pennsylvania",399,109,38,42,14,21,13,21,84,72,63,58,10,17,21,26,0,10,38,45,28,40,21,25,69,60,0,10,0,10,0,10,0,10
1500000US421330013003,421330013003,"Block Group 3, Census Tract 13, York County, Pennsylvania",520,114,0,10,0,10,54,57,36,43,9,14,18,28,45,58,0,10,50,40,99,80,81,50,91,73,16,24,21,29,0,10,0,10
1500000US421330014001,421330014001,"Block Group 1, Census Tract 14, York County, Pennsylvania",527,90,11,16,33,28,65,57,32,28,41,32,37,29,44,28,28,26,9,15,74,50,31,27,92,55,21,23,0,10,9,15,0,10
1500000US421330014002,421330014002,"Block Group 2, Census Tract 14, York County, Pennsylvania",427,82,27,40,5,10,26,26,41,31,23,34,22,23,29,26,31,28,62,57,29,35,48,34,51,43,8,13,25,38,0,10,0,10
1500000US421330014003,421330014003,"Block Group 3, Census Tract 14, York County, Pennsylvania",473,94,30,28,18,20,105,65,35,38,55,53,37,28,29,24,8,12,25,30,13,16,32,29,10,15,44,39,1,20,17,25,14,15
1500000US421330014004,421330014004,"Block Group 4, Census Tract 14, York County, Pennsylvania",374,83,0,10,20,22,0,10,0,10,0,10,15,18,12,20,25,25,46,69,32,25,108,65,77,30,39,43,0,10,0,10,0,10
1500000US421330015001,421330015001,"Block Group 1, Census Tract 15, York County, Pennsylvania",445,104,82,63,86,54,55,60,75,55,24,32,12,16,17,17,0,10,0,10,18,15,67,60,9,14,0,10,0,10,0,10,0,10
1500000US421330015002,421330015002,"Block Group 2, Census Tract 15, York County, Pennsylvania",286,94,22,35,31,47,11,19,54,48,56,46,0,10,33,31,0,10,11,17,30,42,7,11,31,32,0,10,0,10,0,10,0,10
1500000US421330015003,421330015003,"Block Group 3, Census Tract 15, York County, Pennsylvania",495,123,156,89,58,49,13,16,68,62,0,10,6,9,29,37,27,30,0,10,17,30,78,61,22,22,16,28,5,10,0,10,0,10
1500000US421330016001,421330016001,"Block Group 1, Census Tract 16, York County, Pennsylvania",489,85,124,56,99,45,55,35,48,41,9,10,59,53,0,10,6,9,0,10,14,14,7,12,30,38,14,15,0,10,0,10,24,14
1500000US421330016002,421330016002,"Block Group 2, Census Tract 16, York County, Pennsylvania",341,78,22,21,115,68,47,39,35,39,0,10,5,9,0,10,31,28,0,10,5,9,59,44,5,8,0,10,9,13,8,13,0,10
1500000US421330101101,421330101101,"Block Group 1, Census Tract 101.10, York County, Pennsylvania",521,135,85,72,38,47,58,56,33,36,14,23,35,29,13,21,41,61,149,129,11,19,0,10,44,42,0,10,0,10,0,10,0,10
1500000US421330101102,421330101102,"Block Group 2, Census Tract 101.10, York County, Pennsylvania",762,106,35,37,0,10,35,33,0,10,43,40,33,38,0,10,48,55,38,36,66,49,75,48,87,52,63,44,31,30,91,63,117,81
1500000US421330101103,421330101103,"Block Group 3, Census Tract 101.10, York County, Pennsylvania",1265,146,38,43,59,90,87,54,46,44,163,121,69,50,90,87,72,71,61,74,78,58,214,154,34,40,92,56,26,30,105,59,31,34
1500000US421330101104,421330101104,"Block Group 4, Census Tract 101.10, York County, Pennsylvania",215,59,0,10,0,10,0,10,0,10,67,49,13,20,0,10,0,10,0,10,19,31,44,37,46,44,14,26,12,19,0,10,0,10
1500000US421330101201,421330101201,"Block Group 1, Census Tract 101.20, York County, Pennsylvania",317,60,9,13,7,11,7,11,17,19,7,11,29,25,0,10,35,36,17,19,44,43,30,30,45,39,23,22,17,19,30,26,0,10
1500000US421330101202,421330101202,"Block Group 2, Census Tract 101.20, York County, Pennsylvania",446,58,20,23,0,10,22,21,36,23,16,19,8,12,14,15,9,13,25,22,34,27,38,27,97,39,58,37,34,24,15,17,20,25
1500000US421330101203,421330101203,"Block Group 3, Census Tract 101.20, York County, Pennsylvania",773,97,9,14,11,16,9,14,52,46,62,37,63,58,45,31,50,52,56,41,92,80,78,54,117,51,47,49,58,41,16,16,8,14
1500000US421330101204,421330101204,"Block Group 4, Census Tract 101.20, York County, Pennsylvania",326,42,15,16,0,10,31,21,9,13,0,10,15,17,17,19,18,19,33,27,28,20,39,28,48,31,48,29,0,10,25,23,0,10
1500000US421330101301,421330101301,"Block Group 1, Census Tract 101.30, York County, Pennsylvania",681,74,13,20,23,22,0,10,25,29,46,50,19,20,42,34,37,31,35,33,40,31,52,34,60,40,130,54,78,48,38,27,43,30
1500000US421330101302,421330101302,"Block Group 2, Census Tract 101.30, York County, Pennsylvania",612,69,15,23,0,10,22,25,0,10,23,25,45,32,0,10,31,26,49,55,31,28,50,35,123,54,58,37,18,20,98,48,49,34
1500000US421330102101,421330102101,"Block Group 1, Census Tract 102.10, York County, Pennsylvania",745,97,34,32,19,21,45,41,6,9,17,18,58,46,41,30,11,16,37,27,176,91,62,41,144,76,56,42,33,28,6,9,0,10
1500000US421330102102,421330102102,"Block Group 2, Census Tract 102.10, York County, Pennsylvania",326,70,0,10,24,32,7,10,32,42,30,22,18,17,8,13,33,33,14,16,0,10,45,34,78,60,31,27,6,9,0,10,0,10
1500000US421330102103,421330102103,"Block Group 3, Census Tract 102.10, York County, Pennsylvania",218,49,0,10,0,10,0,10,7,11,16,17,12,13,7,10,6,11,13,19,26,22,19,20,48,31,19,17,0,10,38,42,7,11
1500000US421330102201,421330102201,"Block Group 1, Census Tract 102.20, York County, Pennsylvania",399,84,16,26,32,36,28,33,35,41,16,25,0,10,0,10,19,29,0,10,63,42,49,44,85,60,41,42,0,10,0,10,15,24
1500000US421330102202,421330102202,"Block Group 2, Census Tract 102.20, York County, Pennsylvania",563,101,41,46,15,23,0,10,31,37,67,60,15,24,38,44,49,41,27,30,83,73,73,50,84,79,23,27,0,10,0,10,17,21
1500000US421330102203,421330102203,"Block Group 3, Census Tract 102.20, York County, Pennsylvania",248,56,17,26,0,10,0,10,0,10,0,10,19,29,0,10,17,27,10,17,0,10,38,35,62,52,26,23,20,22,13,20,26,31
1500000US421330102204,421330102204,"Block Group 4, Census Tract 102.20, York County, Pennsylvania",348,102,0,10,0,10,0,10,31,36,19,30,0,10,0,10,62,72,0,10,75,87,21,27,32,26,75,65,22,25,11,17,0,10
1500000US421330102205,421330102205,"Block Group 5, Census Tract 102.20, York County, Pennsylvania",315,101,52,76,0,10,0,10,26,33,29,35,0,10,0,10,13,20,0,10,61,76,14,22,76,60,23,26,0,10,11,19,10,18
1500000US421330102206,421330102206,"Block Group 6, Census Tract 102.20, York County, Pennsylvania",345,67,0,10,13,21,0,10,0,10,17,26,16,26,16,25,0,10,37,27,77,58,44,38,52,43,25,31,48,41,0,10,0,10
1500000US421330103001,421330103001,"Block Group 1, Census Tract 103, York County, Pennsylvania",659,61,15,13,32,25,23,15,16,14,16,15,18,13,16,14,54,55,15,13,85,32,132,45,88,42,41,22,37,25,26,17,45,28
1500000US421330104001,421330104001,"Block Group 1, Census Tract 104, York County, Pennsylvania",333,74,10,15,0,10,0,10,8,14,10,15,9,15,9,13,76,66,21,23,47,46,67,52,49,33,8,14,10,15,0,10,9,14
1500000US421330104002,421330104002,"Block Group 2, Census Tract 104, York County, Pennsylvania",440,61,0,10,39,30,0,10,10,15,11,17,9,15,0,10,19,21,0,10,19,15,79,62,86,42,47,34,29,26,74,49,18,20
1500000US421330104003,421330104003,"Block Group 3, Census Tract 104, York County, Pennsylvania",237,48,10,15,0,10,0,10,19,21,10,15,0,10,10,15,0,10,0,10,20,21,26,25,19,22,39,27,28,25,27,25,29,27
1500000US421330104004,421330104004,"Block Group 4, Census Tract 104, York County, Pennsylvania",283,68,9,14,10,15,19,21,0,10,10,16,0,10,39,48,0,10,19,23,84,53,10,15,27,26,9,15,0,10,28,45,19,21
1500000US421330104005,421330104005,"Block Group 5, Census Tract 104, York County, Pennsylvania",280,53,9,15,0,10,40,37,19,21,20,23,10,16,19,20,20,22,9,15,19,19,49,39,47,29,19,21,0,10,0,10,0,10
1500000US421330105101,421330105101,"Block Group 1, Census Tract 105.10, York County, Pennsylvania",268,54,0,10,11,16,12,17,0,10,0,10,10,16,35,53,0,10,21,23,0,10,0,10,77,43,34,25,20,22,31,28,17,18
1500000US421330105102,421330105102,"Block Group 2, Census Tract 105.10, York County, Pennsylvania",577,72,0,10,0,10,8,12,23,24,0,10,12,14,18,20,0,10,7,12,57,43,39,31,20,23,38,28,41,29,76,39,238,64
1500000US421330105103,421330105103,"Block Group 3, Census Tract 105.10, York County, Pennsylvania",409,67,0,10,18,22,10,16,0,10,10,16,40,37,11,18,19,24,0,10,74,58,57,40,29,27,59,51,23,25,27,25,32,26
1500000US421330105201,421330105201,"Block Group 1, Census Tract 105.20, York County, Pennsylvania",347,50,0,10,0,10,33,28,5,8,22,18,20,15,5,9,0,10,7,10,38,27,70,37,47,24,41,23,19,15,24,17,16,14
1500000US421330105202,421330105202,"Block Group 2, Census Tract 105.20, York County, Pennsylvania",581,49,12,13,6,9,10,11,12,13,16,11,12,12,11,13,33,22,10,10,18,14,69,40,75,32,98,42,58,24,89,30,52,24
1500000US421330201001,421330201001,"Block Group 1, Census Tract 201, York County, Pennsylvania",580,76,0,10,9,15,0,10,29,41,6,11,10,15,56,48,0,10,19,21,27,26,37,29,48,31,77,35,71,39,139,55,52,32
1500000US421330201002,421330201002,"Block Group 2, Census Tract 201, York County, Pennsylvania",293,70,9,15,48,49,7,12,0,10,29,25,28,27,12,20,21,25,54,43,7,11,31,29,36,27,11,17,0,10,0,10,0,10
1500000US421330201003,421330201003,"Block Group 3, Census Tract 201, York County, Pennsylvania",445,84,37,40,35,19,0,10,25,25,18,14,11,17,17,21,47,41,47,47,0,10,100,65,58,38,39,34,0,10,0,10,11,17
1500000US421330202201,421330202201,"Block Group 1, Census Tract 202.20, York County, Pennsylvania",634,70,11,18,0,10,0,10,50,52,7,12,27,26,70,42,43,32,0,10,42,33,103,45,111,52,55,40,33,30,82,41,0,10
1500000US421330202202,421330202202,"Block Group 2, Census Tract 202.20, York County, Pennsylvania",812,89,0,10,0,10,21,23,11,18,34,29,0,10,51,52,23,24,20,22,107,54,79,52,64,42,199,86,90,47,70,40,43,29
1500000US421330202203,421330202203,"Block Group 3, Census Tract 202.20, York County, Pennsylvania",355,64,0,10,0,10,0,10,13,20,12,19,0,10,9,14,10,17,0,10,36,37,89,40,80,50,11,17,21,23,65,51,9,15
1500000US421330202211,421330202211,"Block Group 1, Census Tract 202.21, York County, Pennsylvania",862,86,8,12,61,56,0,10,16,18,20,21,43,37,23,21,43,46,6,11,55,39,123,75,67,39,130,63,119,54,100,49,48,29
1500000US421330202212,421330202212,"Block Group 2, Census Tract 202.21, York County, Pennsylvania",495,79,17,28,0,10,20,30,0,10,40,27,10,18,38,54,24,38,8,12,67,56,20,32,107,63,49,36,51,52,26,25,18,19
1500000US421330202213,421330202213,"Block Group 3, Census Tract 202.21, York County, Pennsylvania",456,63,0,10,0,10,22,18,8,13,9,17,0,10,8,13,3,8,8,12,62,32,58,34,62,38,98,41,25,25,45,29,48,32
1500000US421330202221,421330202221,"Block Group 1, Census Tract 202.22, York County, Pennsylvania",590,81,19,30,13,15,18,21,5,8,0,10,14,15,8,13,41,32,26,31,96,69,124,65,39,31,110,50,28,25,31,26,18,22
1500000US421330202222,421330202222,"Block Group 2, Census Tract 202.22, York County, Pennsylvania",421,57,10,15,0,10,21,35,26,23,0,10,0,10,9,14,34,36,0,10,32,30,22,20,57,33,63,31,14,17,58,39,75,33
1500000US421330202223,421330202223,"Block Group 3, Census Tract 202.22, York County, Pennsylvania",733,88,4,8,16,18,7,12,17,20,10,16,5,8,9,15,5,8,15,17,105,55,161,66,103,50,77,39,103,67,28,25,68,40
1500000US421330203101,421330203101,"Block Group 1, Census Tract 203.10, York County, Pennsylvania",648,51,0,10,0,10,4,6,41,29,22,20,22,14,22,16,34,19,27,17,36,17,57,28,94,29,123,37,60,26,44,21,62,29
1500000US421330203102,421330203102,"Block Group 2, Census Tract 203.10, York County, Pennsylvania",335,35,0,10,13,13,5,7,11,11,18,13,5,7,10,10,0,10,31,24,30,19,26,27,35,20,18,15,36,21,42,20,55,22
1500000US421330203201,421330203201,"Block Group 1, Census Tract 203.20, York County, Pennsylvania",393,91,0,10,43,65,0,10,0,10,11,18,24,27,32,36,0,10,0,10,34,36,87,61,47,42,38,43,52,42,15,22,10,16
1500000US421330203202,421330203202,"Block Group 2, Census Tract 203.20, York County, Pennsylvania",467,121,0,10,36,36,0,10,36,39,62,77,83,86,0,10,0,10,0,10,12,18,49,37,59,42,52,46,16,24,38,40,24,26
1500000US421330203203,421330203203,"Block Group 3, Census Tract 203.20, York County, Pennsylvania",738,126,7,11,0,10,17,27,29,33,40,47,32,34,33,35,66,55,81,74,69,76,107,70,59,53,90,87,23,35,15,21,70,91
1500000US421330203204,421330203204,"Block Group 4, Census Tract 203.20, York County, Pennsylvania",370,95,7,8,26,23,6,6,21,27,7,7,18,25,1,3,2,3,5,5,25,31,120,94,56,41,12,8,19,27,42,46,3,4
1500000US421330203205,421330203205,"Block Group 5, Census Tract 203.20, York County, Pennsylvania",343,55,18,14,7,11,18,15,16,13,5,8,0,10,3,5,13,22,38,31,16,14,29,17,48,33,33,22,52,25,31,29,16,15
1500000US421330203206,421330203206,"Block Group 6, Census Tract 203.20, York County, Pennsylvania",611,65,13,12,11,12,5,7,21,15,9,10,37,23,33,28,24,17,25,17,55,33,82,39,133,45,77,27,38,22,23,19,25,18
1500000US421330204101,421330204101,"Block Group 1, Census Tract 204.10, York County, Pennsylvania",470,93,18,28,0,10,0,10,0,10,25,27,60,62,26,32,17,27,0,10,25,29,104,75,48,44,35,36,82,61,12,20,18,28
1500000US421330204102,421330204102,"Block Group 2, Census Tract 204.10, York County, Pennsylvania",1057,162,37,31,89,56,44,37,45,42,50,48,45,55,52,42,30,34,53,78,11,19,188,78,217,87,63,52,51,45,26,28,56,53
1500000US421330204103,421330204103,"Block Group 3, Census Tract 204.10, York County, Pennsylvania",587,83,6,12,26,25,22,25,10,13,8,14,20,29,14,18,36,26,28,31,34,28,133,80,123,71,69,52,58,53,0,10,0,10
1500000US421330204201,421330204201,"Block Group 1, Census Tract 204.20, York County, Pennsylvania",570,85,21,32,45,42,46,35,32,35,35,36,0,10,0,10,33,37,0,10,11,17,84,82,44,39,49,43,106,58,64,49,0,10
1500000US421330204202,421330204202,"Block Group 2, Census Tract 204.20, York County, Pennsylvania",1146,112,16,25,0,10,31,33,14,23,0,10,90,76,0,10,35,40,0,10,61,49,56,44,298,114,64,47,197,101,112,61,172,80
1500000US421330204203,421330204203,"Block Group 3, Census Tract 204.20, York County, Pennsylvania",524,79,0,10,0,10,0,10,43,38,0,10,11,17,16,25,48,40,29,32,122,79,42,40,51,40,94,59,18,29,50,45,0,10
1500000US421330204204,421330204204,"Block Group 4, Census Tract 204.20, York County, Pennsylvania",575,71,55,34,61,29,24,16,32,21,29,27,33,21,20,16,41,22,34,28,22,18,39,25,118,53,40,22,21,15,6,9,0,10
1500000US421330204205,421330204205,"Block Group 5, Census Tract 204.20, York County, Pennsylvania",534,57,23,17,21,26,19,24,10,13,34,31,58,39,14,14,10,10,27,18,62,26,63,32,81,30,55,27,36,22,21,15,0,10
1500000US421330205101,421330205101,"Block Group 1, Census Tract 205.10, York County, Pennsylvania",517,67,0,10,0,10,28,21,35,23,24,29,10,15,15,17,19,16,8,13,67,48,48,33,54,37,95,43,57,33,29,28,28,25
1500000US421330205102,421330205102,"Block Group 2, Census Tract 205.10, York County, Pennsylvania",611,86,7,11,41,42,24,22,8,12,20,21,11,16,8,12,43,32,76,46,20,22,79,42,52,42,107,56,59,39,56,50,0,10
1500000US421330205103,421330205103,"Block Group 3, Census Tract 205.10, York County, Pennsylvania",380,82,11,17,22,23,0,10,18,21,30,27,8,12,10,16,20,22,0,10,15,24,54,52,87,51,78,57,11,16,16,20,0,10
1500000US421330205211,421330205211,"Block Group 1, Census Tract 205.21, York County, Pennsylvania",781,108,93,99,16,25,0,10,9,13,12,19,24,29,85,87,15,23,16,27,118,92,102,70,195,75,33,37,48,46,15,24,0,10
1500000US421330205212,421330205212,"Block Group 2, Census Tract 205.21, York County, Pennsylvania",618,111,0,10,27,31,14,22,0,10,11,18,85,78,46,36,10,15,12,18,68,52,76,51,164,82,23,34,22,31,44,40,16,24
1500000US421330205213,421330205213,"Block Group 3, Census Tract 205.21, York County, Pennsylvania",405,69,9,9,6,9,38,46,18,15,48,32,5,8,29,32,53,37,22,17,42,22,59,32,29,17,31,22,0,10,16,15,0,10
1500000US421330205214,421330205214,"Block Group 4, Census Tract 205.21, York County, Pennsylvania",512,69,8,9,0,10,14,13,35,20,36,27,34,30,16,13,22,23,25,16,63,26,44,24,48,25,73,35,55,39,29,23,10,12
1500000US421330205221,421330205221,"Block Group 1, Census Tract 205.22, York County, Pennsylvania",405,56,8,13,10,15,22,23,0,10,8,14,10,16,22,22,30,27,36,27,20,22,61,39,46,29,69,45,35,45,12,18,16,19
1500000US421330205222,421330205222,"Block Group 2, Census Tract 205.22, York County, Pennsylvania",676,74,8,12,58,48,31,27,9,15,19,20,11,16,21,24,52,35,58,40,67,42,77,45,73,39,72,34,53,34,25,28,42,32
1500000US421330205223,421330205223,"Block Group 3, Census Tract 205.22, York County, Pennsylvania",511,69,9,15,10,16,9,15,38,36,9,14,11,17,49,32,19,20,20,22,26,25,95,54,85,43,41,32,18,20,27,24,45,33
1500000US421330206001,421330206001,"Block Group 1, Census Tract 206, York County, Pennsylvania",571,97,17,28,33,38,0,10,14,22,14,23,44,41,115,96,0,10,13,19,14,21,42,38,76,55,37,43,78,84,37,36,37,40
1500000US421330206002,421330206002,"Block Group 2, Census Tract 206, York County, Pennsylvania",289,74,16,26,0,10,17,28,0,10,0,10,14,22,0,10,16,25,14,22,17,26,45,33,66,46,69,49,12,22,0,10,3,11
1500000US421330206003,421330206003,"Block Group 3, Census Tract 206, York County, Pennsylvania",402,91,0,10,17,26,37,43,77,79,15,25,33,37,0,10,52,82,14,22,27,32,33,38,65,47,32,38,0,10,0,10,0,10
1500000US421330206004,421330206004,"Block Group 4, Census Tract 206, York County, Pennsylvania",721,112,36,41,0,10,81,80,49,45,35,40,0,10,16,25,71,45,27,31,50,45,91,50,90,60,89,58,53,48,33,38,0,10
1500000US421330206005,421330206005,"Block Group 5, Census Tract 206, York County, Pennsylvania",461,91,14,23,17,27,0,10,16,26,20,32,14,23,0,10,55,44,0,10,35,39,91,61,51,65,34,39,33,39,70,72,11,17
1500000US421330206006,421330206006,"Block Group 6, Census Tract 206, York County, Pennsylvania",398,62,0,10,14,22,35,40,0,10,33,38,0,10,0,10,14,22,29,34,56,51,89,57,42,33,31,28,14,23,13,20,28,29
1500000US421330207101,421330207101,"Block Group 1, Census Tract 207.10, York County, Pennsylvania",819,122,14,21,12,20,44,41,104,87,42,31,15,22,13,21,60,46,105,76,41,37,125,73,58,45,100,73,44,38,28,31,14,23
1500000US421330207102,421330207102,"Block Group 2, Census Tract 207.10, York County, Pennsylvania",861,86,29,18,29,28,14,12,37,22,87,66,31,19,5,9,35,30,28,17,84,40,141,56,158,59,79,36,48,28,47,40,9,10
1500000US421330207103,421330207103,"Block Group 3, Census Tract 207.10, York County, Pennsylvania",857,121,11,17,0,10,13,20,43,40,28,32,14,24,0,10,0,10,71,77,126,64,116,58,119,61,202,117,57,39,43,40,14,20
1500000US421330207201,421330207201,"Block Group 1, Census Tract 207.20, York County, Pennsylvania",1192,162,96,76,0,10,71,86,90,117,17,28,15,24,47,45,33,37,81,80,103,63,122,67,197,111,181,89,98,73,27,32,14,23
1500000US421330207202,421330207202,"Block Group 2, Census Tract 207.20, York County, Pennsylvania",393,117,0,10,0,10,18,30,49,74,13,23,94,85,0,10,27,30,15,25,76,75,13,20,45,34,15,24,14,21,0,10,14,22
1500000US421330207203,421330207203,"Block Group 3, Census Tract 207.20, York County, Pennsylvania",1512,147,28,33,121,73,54,47,79,75,76,56,0,10,96,79,138,93,55,49,132,88,73,47,283,98,201,82,117,59,59,49,0,10
1500000US421330207204,421330207204,"Block Group 4, Census Tract 207.20, York County, Pennsylvania",818,132,44,68,0,10,64,58,53,48,30,35,34,40,32,37,49,46,100,88,97,73,88,78,91,64,55,43,45,53,25,28,11,18
1500000US421330208001,421330208001,"Block Group 1, Census Tract 208, York County, Pennsylvania",441,100,0,10,41,49,16,25,41,47,19,31,29,34,36,32,16,25,60,66,8,14,10,16,58,45,29,32,41,67,37,43,0,10
1500000US421330208002,421330208002,"Block Group 2, Census Tract 208, York County, Pennsylvania",733,198,92,117,28,32,53,62,34,39,89,92,42,64,20,33,49,57,28,34,84,64,0,10,96,82,23,26,43,48,15,25,37,45
1500000US421330208003,421330208003,"Block Group 3, Census Tract 208, York County, Pennsylvania",312,70,27,27,0,10,0,10,17,26,0,10,36,41,11,19,9,17,14,21,35,39,26,21,100,67,14,23,12,21,11,18,0,10
1500000US421330208004,421330208004,"Block Group 4, Census Tract 208, York County, Pennsylvania",391,89,0,10,21,33,18,29,26,30,0,10,16,26,19,32,0,10,17,28,33,37,12,19,110,55,27,30,33,40,46,34,13,22
1500000US421330208005,421330208005,"Block Group 5, Census Tract 208, York County, Pennsylvania",1144,119,51,48,0,10,0,10,124,81,16,25,89,108,43,46,66,65,11,19,59,43,131,69,302,130,84,54,123,80,16,26,29,34
1500000US421330209101,421330209101,"Block Group 1, Census Tract 209.10, York County, Pennsylvania",267,47,25,19,13,12,14,13,23,21,5,7,18,15,30,26,9,8,32,21,13,8,21,12,34,22,22,14,2,3,6,7,0,10
1500000US421330209102,421330209102,"Block Group 2, Census Tract 209.10, York County, Pennsylvania",404,98,43,47,49,38,22,30,72,58,0,10,0,10,35,52,15,22,0,10,61,75,0,10,32,35,75,69,0,10,0,10,0,10
1500000US421330209103,421330209103,"Block Group 3, Census Tract 209.10, York County, Pennsylvania",381,129,0,10,28,31,0,10,37,40,19,29,29,41,0,10,48,75,61,90,0,10,17,25,125,75,0,10,0,10,17,26,0,10
1500000US421330209104,421330209104,"Block Group 4, Census Tract 209.10, York County, Pennsylvania",413,111,26,40,0,10,0,10,18,26,56,58,0,10,0,10,0,10,15,23,0,10,49,43,36,39,32,33,51,43,90,90,40,42
1500000US421330209105,421330209105,"Block Group 5, Census Tract 209.10, York County, Pennsylvania",972,147,9,10,10,14,9,9,26,17,8,12,22,23,44,46,26,24,22,16,189,85,204,108,127,61,185,51,28,27,23,15,40,42
1500000US421330209211,421330209211,"Block Group 1, Census Tract 209.21, York County, Pennsylvania",806,164,0,10,39,45,38,47,37,35,12,20,18,30,59,56,87,99,11,19,70,66,158,74,166,76,0,10,39,43,36,28,36,41
1500000US421330209212,421330209212,"Block Group 2, Census Tract 209.21, York County, Pennsylvania",252,66,34,39,0,10,0,10,16,26,0,10,0,10,16,26,32,32,14,23,30,40,23,39,13,20,11,19,0,10,48,47,15,23
1500000US421330209213,421330209213,"Block Group 3, Census Tract 209.21, York County, Pennsylvania",714,130,13,20,57,92,0,10,16,26,19,31,25,34,30,45,39,50,52,64,119,124,61,83,188,86,86,58,0,10,9,14,0,10
1500000US421330209214,421330209214,"Block Group 4, Census Tract 209.21, York County, Pennsylvania",658,99,17,27,0,10,0,10,20,31,44,41,14,24,12,19,12,21,32,45,111,75,122,76,61,41,87,68,48,42,78,79,0,10
1500000US421330209215,421330209215,"Block Group 5, Census Tract 209.21, York County, Pennsylvania",448,103,0,10,0,10,23,36,0,10,31,48,6,13,0,10,0,10,0,10,137,90,28,33,37,42,93,67,66,46,13,19,14,24
1500000US421330209221,421330209221,"Block Group 1, Census Tract 209.22, York County, Pennsylvania",520,78,5,8,34,27,27,18,31,25,48,42,40,47,12,13,8,10,11,9,25,15,51,41,121,51,19,13,21,24,30,23,37,27
1500000US421330209222,421330209222,"Block Group 2, Census Tract 209.22, York County, Pennsylvania",629,99,11,17,11,16,10,15,77,70,0,10,94,74,74,66,41,43,0,10,109,65,32,28,78,48,30,23,41,33,14,20,7,10
1500000US421330209223,421330209223,"Block Group 3, Census Tract 209.22, York County, Pennsylvania",573,81,47,37,10,15,35,29,19,21,12,17,24,26,40,29,33,46,17,19,67,45,63,52,67,38,56,36,38,31,21,23,24,22
