FID,WUDS_ID,CNTY_CODE,CNTY_NAME,OWNERSHIP,GW_SOURCE,SW_SOURCE,INTCONNECT,LAST_DATE,PWS_ID,SHAPE_Leng,SHAPE_Area,PWS_Name,AREA_GEO
1560,18142,46,Montgomery,Association,Y,N,N,5/1/2015 0:00:00,1460064,2735.887415759999840,234613.498817000014242,YERKES WATER ASSN,136835.789289000007557
1561,19428,46,Montgomery,Private Investor Owned,Y,N,Y,1/1/2003 0:00:00,1460055,35316.033520500001032,23637858.085499998182058,AUDUBON WATER CO,13798269.183299999684095
1562,19522,55,Snyder,Authority,Y,N,N,1/1/2003 0:00:00,4550012,15813.413803699999335,1713146.293490000069141,BEAVERTOWN BORO,982114.409474999993108
1563,18937,11,Cambria,Authority,N,N,Y,1/1/2003 0:00:00,4110021,75473.737557400003425,33605527.929999999701977,JACKSON TWP WATER AUTH,19448922.337099999189377
1564,18917,11,Cambria,Authority,Y,Y,Y,2/17/2017 0:00:00,4110009,97571.874815899995156,29118279.639899998903275,EBENSBURG MUNI AUTH,16834115.470499999821186
1565,20169,32,Indiana,Institutional Health,Y,N,N,1/10/2016 0:00:00,5320017,239.512579243000005,2247.696529389999796,HILLSDALE NURSING AND REHAB CTR,1288.855573940000113
1566,18603,18,Clinton,Institutional Education,Y,N,N,1/1/2003 0:00:00,4180069,3101.969759520000025,615962.926359000033699,BALD EAGLE BOYS CMP,348771.644846000010148
1567,19674,37,Lawrence,Municipal,Y,N,N,1/1/2003 0:00:00,6370042,3511.375840270000026,544356.533438000013120,VOLANT WATER CO,308710.661910999973770
1568,18311,56,Somerset,Private Investor Owned,Y,N,N,3/21/2015 0:00:00,4560049,15078.671814900000754,9675824.242030000314116,HIDDEN VALLEY RESORT LP,5662643.831419999711215
1569,20112,56,Somerset,Mobile Home Park,Y,N,N,3/24/2015 0:00:00,4560034,436.355951322999999,11094.537576000000627,BROOK HAVEN ACRES,6493.471195449999868
1570,19265,36,Lancaster,Authority,Y,N,N,1/27/2016 0:00:00,7360113,43363.486150199998519,27378115.364399999380112,EAST COCALICO TWP WATER AUTH,15946050.411100000143051
1571,20346,36,Lancaster,Mobile Home Park,Y,N,N,3/28/2016 0:00:00,7360110,899.911351236999963,49722.990802499996789,EDEN GLEN VILLAGE,29195.374229500001093
1572,19249,36,Lancaster,Municipal,N,Y,N,4/10/2015 0:00:00,7360058,146676.002837999985786,301745729.305000007152557,LANCASTER CITY WATER SYSTEM,176625624.298999994993210
1573,19256,36,Lancaster,Institutional Education,Y,N,Y,1/1/2003 0:00:00,7360127,4745.790732829999797,1279412.768919999944046,MILLERSVILLE UNIV OF PA,749956.154833000036888
1574,19192,31,Huntingdon,Authority,Y,Y,N,1/1/2003 0:00:00,4310015,6438.383739609999793,1083475.853110000025481,MAPLETON MUNI WATER AUTH,627807.489039000007324
1575,18582,15,Chester,Private Investor Owned,Y,N,Y,8/2/2016 0:00:00,1150205,22383.936751400000503,17497163.899300001561642,AQUA PA WILLOWDALE,10289642.864399999380112
1576,37880,31,Huntingdon,Authority,Y,N,N,4/1/2015 0:00:00,4310050,27409.258900199998607,6841308.823509999550879,MILL CREEK AREA MUNI AUTH,3957896.076890000142157
1577,19853,08,Bradford,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2080025,903.885460750999982,51458.594055200002913,MOBILE ACRES MHP,28410.832965500001592
1578,19948,58,Susquehanna,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2580040,1697.544748089999985,164085.590261000004830,TERRACE HILL MHP,91055.083790300006513
1579,19938,58,Susquehanna,Mobile Home Park,Y,N,N,1/26/2015 0:00:00,2580015,587.598375508000004,19119.575058900001750,LAZYBROOK TRAILER CT,10567.714706799999476
1580,19292,38,Lebanon,Authority,N,Y,N,1/1/2003 0:00:00,7380010,143548.621113000001060,90236067.690899997949600,LEBANON CITY WATER AUTH,52348619.039800003170967
1581,19180,30,Greene,Authority,N,Y,Y,1/1/2003 0:00:00,5300007,22735.611685399999260,9901946.742130000144243,DUNKARD VALLEY JT MUNI AUTH,5837008.305739999748766
1582,19115,22,Dauphin,Authority,Y,N,N,3/31/2008 0:00:00,7220003,30398.478278400001727,8964111.735509999096394,ELIZABETHVILLE AREA AUTH,5169801.150659999810159
1583,18134,15,Chester,Authority,Y,N,N,3/28/2015 0:00:00,1150164,2168.902004290000150,297438.957065000024159,WOODBROOKE WATER AUTH,174230.021497999987332
1584,19818,15,Chester,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,1150064,654.109994793000055,23306.188981999999669,SHADY SIDE MHP,13758.032393100000263
1585,19622,64,Wayne,Association,Y,N,N,1/1/2003 0:00:00,2640036,13913.855808700000125,5640577.456919999793172,WALLENPAUPACK LAKE ESTS,3171551.671250000130385
1586,19004,14,Centre,Authority,Y,N,N,1/1/2003 0:00:00,4140079,3438.908666199999971,656566.360196999972686,UNIONVILLE MUNICIPAL WATERWORKS,374667.187184999987949
1587,18984,14,Centre,Association,Y,N,N,1/1/2003 0:00:00,4140109,19089.199202799998602,14258978.156500000506639,UPPER HALF MOON WATER CO,8168279.961539999581873
1588,18978,14,Centre,Private Investor Owned,Y,N,N,1/1/2003 0:00:00,4140085,52223.310186000002432,26175168.896999999880791,ROCK SPRING WATER CO,15017946.504899999126792
1589,18847,06,Berks,Authority,Y,N,N,1/1/2003 0:00:00,3060080,41729.948163900000509,11364349.086200000718236,WOMELSDORF ROBESONIA JT AUTH,6591798.751160000450909
1590,19687,25,Erie,Municipal,Y,N,N,3/17/2006 0:00:00,6250049,18299.600103699998726,10814771.060200000181794,GIRARD BORO,5967542.146959999576211
1591,19080,20,Crawford,Authority,Y,N,N,3/15/2016 0:00:00,6200051,17185.731998200000817,12405159.285900000482798,TITUSVILLE MUNI WATER AUTH,6925442.367340000346303
1592,19992,06,Berks,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,3060042,571.020376222999971,18023.514998400001787,GREEN ACRES MHP,10385.919575500000064
1593,18505,45,Monroe,Private Investor Owned,Y,N,N,1/1/2003 0:00:00,2450115,3904.113055440000153,584416.071945999981835,MOUNTAIN MANOR WATER CO,332108.688014000013936
1594,18744,02,Allegheny,Authority,N,N,Y,1/1/2003 0:00:00,5020070,22645.668079200000648,11293922.756899999454618,ALEPPO TWP AUTH,6517006.523450000211596
1595,19122,22,Dauphin,Authority,Y,Y,N,1/1/2003 0:00:00,7220037,15674.501198100000693,2384967.055209999904037,WILLIAMSTOWN BOROUGH AUTH,1374268.154820000054315
1596,19079,20,Crawford,Authority,Y,N,N,3/20/2015 0:00:00,6200036,52193.223619700002018,25208210.364700000733137,MEADVILLE WATER DEPT,14065186.960799999535084
1597,19899,45,Monroe,Mobile Home Park,Y,N,N,3/26/2015 0:00:00,2450004,1230.368879719999995,82902.885757099997136,SMITHFIELD COURT,47164.386897199998202
1598,18751,02,Allegheny,Authority,N,Y,Y,4/13/2017 0:00:00,5020011,63027.040145300001313,111585818.422000005841255,MOON TWP MUNI AUTH,64438220.313400000333786
1599,19626,65,Westmoreland,Authority,Y,Y,Y,1/1/2003 0:00:00,5650032,540525.779123999993317,2391338675.510000228881836,WESTMORELAND CNTY MUNI AUTH (MAWC),1388634955.269999980926514
1600,18790,04,Beaver,Authority,N,N,Y,5/8/2014 0:00:00,5040085,17251.293839400001161,8760280.910760000348091,NEW SEWICKLEY TWP MUNI AUTH,5032154.782700000330806
1601,18910,10,Butler,Municipal,Y,N,Y,2/28/2006 0:00:00,5100049,8565.490488190000178,2544528.952750000171363,MARS BORO WATERWORKS,1461179.036169999977574
1602,18791,04,Beaver,Authority,N,N,Y,1/1/2003 0:00:00,5040044,76151.429029399994761,16483336.737600000575185,OHIOVILLE BORO MUNI AUTH,9469359.561310000717640
1603,19398,45,Monroe,Authority,Y,Y,Y,2/27/2009 0:00:00,2450034,141763.309397000004537,52937962.516199998557568,BRODHEAD CREEK REG AUTH,30112077.819099999964237
1604,49376,01,Adams,Mobile Home Park,Y,N,N,3/26/2015 0:00:00,7010046,2712.219422619999932,463436.220218000002205,ROUND TOP MHP,273395.020842000027187
1605,20241,42,McKean,Association,Y,N,N,1/1/2003 0:00:00,6420011,4131.338908609999635,480859.399812999996357,LUDLOW WATER ASSN,267598.166393999999855
1606,19754,61,Venango,Authority,Y,N,N,1/1/2003 0:00:00,6610036,15818.507746499999485,2086838.764160000020638,BARKEYVILLE MUNI AUTH,1180564.889549999963492
1607,18786,04,Beaver,Municipal,Y,N,N,1/1/2003 0:00:00,5040059,2370.655199899999843,271078.526214000012260,GLASGOW MUNI WATERWORKS,155904.039679999987129
1608,18740,02,Allegheny,Municipal,N,Y,Y,1/1/2003 0:00:00,5020052,9361.110412539999743,3317749.373269999865443,SHARPSBURG MUNI WATERWORKS,1916716.244990000035614
1609,18865,08,Bradford,Municipal,Y,N,N,1/6/2017 0:00:00,2080007,8786.736249350000435,4848092.835719999857247,LE RAYSVILLE WATER CO,2689042.812650000210851
1610,19393,44,Mifflin,Authority,Y,N,N,1/1/2003 0:00:00,4440011,3794.884169959999781,483181.383832000021357,MCVEYTOWN BORO AUTH,279106.568460999988019
1611,18983,14,Centre,Association,Y,N,N,1/1/2003 0:00:00,4140094,10876.021277199999531,4477435.376009999774396,HAINES WOODWARD MUNI AUTH,2555636.904469999950379
1612,52642,14,Centre,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,4140129,1701.260217530000091,155976.236242999992101,EAGLE CREEK,89019.316667899998720
1613,19663,67,York,Private Investor Owned,Y,N,N,3/19/2015 0:00:00,7670061,35152.801155300003302,21613188.357099998742342,SUEZ WATER PA NEWBERRY,12614777.984300000593066
1614,18593,45,Monroe,Private Investor Owned,Y,N,N,3/5/2018 0:00:00,2450133,13408.786175900000671,6789353.027099999599159,PA AMER WATER CO BLUE MOUNTAIN LAKE,3858396.728209999855608
1615,19284,37,Lawrence,Private Investor Owned,N,Y,N,3/5/2018 0:00:00,6370034,120768.213610000006156,260024297.076999992132187,PA AMER WATER CO NEW CASTLE DIST,147947416.905999988317490
1616,18738,02,Allegheny,Municipal,N,N,Y,1/1/2003 0:00:00,5020047,20825.959585699998570,9227591.066619999706745,RESERVE TWP WATER DEPT,5332220.028680000454187
1617,18996,14,Centre,Municipal,Y,N,N,1/1/2003 0:00:00,4140088,7380.509080009999707,2681839.525289999786764,PORT MATILDA WATERWORKS,1535307.830159999895841
1618,19003,07,Blair,Authority,Y,N,N,1/1/2003 0:00:00,4140119,52448.831264499996905,50336625.479000002145767,OAK RIDGE AUTH,28845092.859999999403954
1619,18338,36,Lancaster,Institutional Health,Y,N,N,3/28/2016 0:00:00,7360094,2636.740600340000128,331020.338772999995854,ZERBE SISTERS NURSING HOME,193068.699223000003258
1620,68143,59,Tioga,Authority,N,N,Y,,0000000,32915.652966900001047,7516068.805680000223219,UPPER TIOGA RIVER REGIONAL AUTH(UTRRA),4182104.917499999981374
1621,18773,03,Armstrong,Municipal,Y,N,Y,1/1/2003 0:00:00,5030012,13207.153514800000266,9718884.899720000103116,RURAL VALLEY BORO WATER CO,5563960.018889999948442
1622,18598,64,Wayne,Mobile Home Park,Y,N,N,2/26/2018 0:00:00,2640063,1162.357047759999887,83929.780848800000967,BUCKINGHAM ESTATES,47187.173511900000449
1623,20427,52,Pike,Association,Y,N,N,2/23/2018 0:00:00,2520086,4044.134456729999783,648171.613520000013523,CRESCENT LAKE NORTH COMM ASSN,365489.535586000012700
1624,19472,50,Perry,Authority,Y,N,N,1/1/2003 0:00:00,7500014,8842.318813109999610,1691159.765989999985322,LIVERPOOL MUNI AUTH,974644.317399000050500
1625,18755,02,Allegheny,Authority,N,N,Y,1/1/2003 0:00:00,5020018,35826.682667499997478,67252197.861599996685982,RICHLAND TWP MUNI AUTH,38678992.338899999856949
1626,18247,43,Mercer,Institutional Health,Y,N,N,1/1/2003 0:00:00,6430024,6809.500485509999635,2864839.932560000102967,ST PAULS HOMES,1609254.114880000008270
1627,19704,09,Bucks,Authority,Y,N,Y,1/1/2003 0:00:00,1090128,83310.604865400004201,66458000.433799996972084,DOYLESTOWN TWP MUNI AUTH (DTMA),38615543.217600002884865
1628,18886,09,Bucks,Association,Y,N,Y,3/24/2015 0:00:00,1090097,2114.763686899999811,253422.146532000013394,OLDE COLONIAL GREEN PROPERTY ASSN,147181.627268999989610
1629,18185,40,Luzerne,Private Investor Owned,Y,N,Y,1/1/2003 0:00:00,2400806,5964.604244889999791,2277474.442700000014156,CAN DO INC HUMBOLDT,1298508.429920000024140
1630,20035,48,Northampton,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,3480076,2858.367762760000005,406867.188877000007778,EVERGREEN VILLAGE MHP,232385.236034000001382
1631,19919,45,Monroe,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2450087,1214.211123130000033,94063.109924899996258,GREEN MOUNTAIN ESTS,53335.085393200002727
1632,18435,67,York,Mobile Home Park,Y,N,N,3/23/2015 0:00:00,7670024,2942.717257079999854,495105.773626999987755,MEADOWBROOK MHP YORK CNTY,288559.699401999998372
1633,18236,10,Butler,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,5100040,1555.746921919999977,116594.706634000001941,PINE VALLEY ESTATES,66711.596162500005448
1634,19403,45,Monroe,Private Investor Owned,Y,N,N,3/5/2018 0:00:00,2450063,73540.315650499993353,67011453.350599996745586,PA AMER WATER CO POCONO DIST,37943644.228000000119209
1635,19137,25,Erie,Association,N,N,Y,1/1/2003 0:00:00,6250039,8877.669373579999956,2461619.277850000187755,LAKE SHORE WATER ASSN,1355399.215169999981299
1636,18216,25,Erie,Authority,N,N,Y,1/1/2003 0:00:00,6250087,88379.190521700002137,22883449.421100001782179,FAIRVIEW TWP WATER AUTH,12612784.078999999910593
1637,19767,40,Luzerne,Private Investor Owned,Y,N,Y,2/9/2015 0:00:00,2400114,27165.695533499998419,20454652.636700000613928,AQUA PA BEECH MTN,11623898.922399999573827
1638,19943,58,Susquehanna,Association,Y,N,N,1/26/2015 0:00:00,2580027,3040.113121190000129,432638.250014999997802,HARFORD MUNI AUTH WATER SYS,240388.535413000005065
1639,18287,35,Lackawanna,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2350019,1211.007585950000021,91499.092161299995496,SUNSET MHP,51422.733865499998501
1640,19031,16,Clarion,Authority,Y,N,N,1/1/2003 0:00:00,6160004,6495.977854349999689,2047231.081340000033379,FOXBURG AREA W AND S,1159829.542619999963790
1641,18938,11,Cambria,Municipal,Y,Y,Y,1/1/2003 0:00:00,4110046,18812.013236499999039,3113573.477330000139773,LILLY BORO WATER AUTH,1802461.583719999995083
1642,18899,10,Butler,Private Investor Owned,N,Y,Y,3/5/2018 0:00:00,5100012,296405.031337999971583,267945575.073000013828278,PA AMER WATER CO BUTLER DIST,153089903.370000004768372
1643,18628,15,Chester,Private Investor Owned,N,N,Y,3/5/2018 0:00:00,1150206,12969.815844400000060,7803499.559019999578595,PA AMER WATER CO HOME SYS PHOENIXVILLE DIST,4556143.461609999649227
1644,19678,04,Beaver,Municipal,N,N,Y,3/17/2006 0:00:00,5040080,14480.295587099999466,9931229.554179999977350,BADEN BORO WATER DEPT,5712605.172779999673367
1645,18826,06,Berks,Private Investor Owned,Y,N,N,8/2/2016 0:00:00,3060018,20012.340162799999234,22387637.805799998342991,AQUA PA FLYING HILLS,13013317.091600000858307
1646,18220,15,Chester,Private Investor Owned,Y,N,N,8/2/2016 0:00:00,1150126,6612.309029580000242,2152101.257819999940693,AQUA PA FRANKLIN,1270287.291269999928772
1647,58039,06,Berks,Private Investor Owned,Y,N,N,8/2/2016 0:00:00,3060134,3147.757231690000026,648430.096023999969475,AQUA PA STONECROFT VLG,376046.532244000001810
1648,19024,15,Chester,Private Investor Owned,Y,N,Y,8/2/2016 0:00:00,1150137,58262.467051500003436,91763809.449100002646446,AQUA PA FRIENDSHIP,53730262.756999999284744
1649,19746,63,Washington,Authority,N,N,Y,1/1/2003 0:00:00,5630068,8105.716891080000096,1378733.214609999908134,DONEGAL TWP WATER DEPT,805708.506871000048704
1650,19855,35,Lackawanna,Mobile Home Park,Y,N,N,2/23/2018 0:00:00,2350001,921.096066199999996,48232.360099600002286,SCOTT MHP,27035.570104400001583
1651,18516,09,Bucks,Apartments,Y,N,N,1/13/2016 0:00:00,1090135,1409.758933340000112,135918.166671999992104,SCENIC VIEW APTS,78413.891031199993449
1652,19512,54,Schuylkill,Municipal,Y,N,N,1/1/2003 0:00:00,3540037,16578.770474100001593,4722298.933799999766052,PINE GROVE BORO MUNI WATERWORKS,2722698.813889999873936
1653,18811,06,Berks,Authority,N,Y,Y,1/1/2003 0:00:00,3060059,44570.860882200002379,52620303.367100000381470,READING AREA WATER AUTH,30537677.237799998372793
1654,18929,11,Cambria,Authority,Y,N,Y,1/1/2003 0:00:00,4110038,26708.622433699998510,11410163.718200000002980,CRESSON TWP MUNI AUTH,6598684.137550000101328
1655,18289,40,Luzerne,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2400043,1638.428827700000056,145937.853277999995044,PLEASANT VIEW MHP,82828.671024299997953
1656,19327,40,Luzerne,Authority,Y,Y,N,1/1/2003 0:00:00,2408001,171121.494834999990417,71111378.043300002813339,HAZLETON CITY AUTH,40502612.704599998891354
1657,19714,40,Luzerne,Authority,Y,N,N,1/1/2003 0:00:00,2408012,10708.983698399999412,1407600.976120000006631,HAZLETON CITY AUTH DERRINGER,802208.700000999961048
1658,19713,40,Luzerne,Authority,Y,N,N,1/1/2003 0:00:00,2408011,4363.762344159999884,819707.991966999950819,HAZLETON CITY AUTH TOMHICKEN,466890.767218999972101
1659,19710,54,Schuylkill,Authority,Y,Y,N,1/1/2003 0:00:00,2408007,19577.676897400000598,4597513.165889999829233,HAZLETON CITY AUTH DELANO AND PARK PLACE,2629393.267210000194609
1660,19067,18,Clinton,Private Investor Owned,Y,Y,N,1/1/2003 0:00:00,4180067,33372.883752499998081,43412005.861900001764297,APPALACHIAN UTILITIES INC,24560073.831700000911951
1661,19785,09,Bucks,Apartments,Y,N,N,3/24/2017 0:00:00,1090044,543.246676718999993,17143.918837799999892,DURHAM QUARTERS APT,9911.894365750000361
1662,18877,09,Bucks,Authority,Y,N,Y,3/23/2016 0:00:00,1090069,30183.147656500001176,46706943.887000001966953,WARMINSTER TWP MUNI AUTH,27213292.839800000190735
1663,20509,04,Beaver,Municipal,N,N,Y,4/16/2015 0:00:00,5040087,34846.441565799999807,3686592.611260000150651,MARION TWP,2110353.806539999786764
1664,18746,02,Allegheny,Authority,N,N,Y,1/11/2016 0:00:00,5020015,41051.904873899999075,34282052.272500000894070,EDGEWORTH BORO MUNI AUTH,19756433.393399998545647
1665,19322,39,Lehigh,Authority,Y,N,Y,1/1/2003 0:00:00,3390077,58287.829052399996726,23308048.948100000619888,UPPER SAUCON TWP,13446742.379499999806285
1666,18956,13,Carbon,Municipal,N,Y,N,3/11/2015 0:00:00,3130044,9860.107498999999734,2002850.170630000066012,JIM THORPE BORO WATER WEST,1144428.887610000092536
1667,50220,13,Carbon,Municipal,Y,N,N,3/11/2015 0:00:00,3130043,8702.045542129999376,3061779.564939999952912,JIM THORPE BORO WATER EAST,1748718.950230000074953
1668,19413,46,Montgomery,Private Investor Owned,Y,Y,Y,8/2/2016 0:00:00,1460073,425718.165235999971628,1620524173.359999895095825,AQUA PA MAIN DIVISION,949466869.233000040054321
1669,19735,15,Chester,Private Investor Owned,N,N,Y,8/2/2016 0:00:00,1150155,34874.633238100002927,51692434.548199996352196,AQUA PA BEVERSREDE SYS,30386106.974599998444319
1670,19108,22,Dauphin,Authority,N,Y,N,3/31/2015 0:00:00,7220049,62924.805129499996838,68333459.545000001788139,CAPITAL REGION WATER,39729759.012800000607967
1671,18776,04,Beaver,Authority,N,Y,Y,4/8/2016 0:00:00,5040006,111104.479768999997759,42458659.362700000405312,ALIQUIPPA MUNI WATER AUTH,24440757.215199999511242
1672,19443,48,Northampton,Authority,N,Y,Y,1/1/2003 0:00:00,3480050,108017.853870000006282,233313002.701999992132187,EASTON AREA WATER SYS,133977802.806999996304512
1673,19920,45,Monroe,Institutional Health,Y,N,N,1/1/2003 0:00:00,2450088,311.054266390999999,4049.524093259999972,GLUCO LODGE,2308.925456720000057
1674,18982,14,Centre,Authority,Y,N,N,1/25/2006 0:00:00,4140108,8858.551854200000889,2538677.872339999768883,HAINES AARONSBURG MUNI AUTH,1448900.675629999954253
1675,53168,35,Lackawanna,Private Investor Owned,Y,N,N,3/11/2016 0:00:00,2350070,9855.823928719999458,2306582.590720000211149,AQUA PA MT COBB,1296231.575399999972433
1676,19402,45,Monroe,Private Investor Owned,Y,N,N,1/1/2003 0:00:00,2450054,2265.169405529999949,181441.462391000008211,SUN VALLEY WATER CO INC,103300.624733000004198
1677,19487,53,Potter,Authority,Y,N,Y,2/24/2006 0:00:00,6530009,23627.355677799998375,7339637.677179999649525,COUDERSPORT BORO AUTH,4079051.585179999936372
1678,19987,06,Berks,Mobile Home Park,Y,N,N,2/23/2006 0:00:00,3060016,689.374959804000014,27792.967326400001184,LENAPE HILLS MHP,16096.576168600000528
1679,19406,45,Monroe,Authority,Y,N,N,1/1/2003 0:00:00,2450022,6931.946816190000391,3179777.464389999862760,DELAWARE WATER GAP BORO,1810352.162139999913052
1680,19505,54,Schuylkill,Association,Y,N,N,1/11/2016 0:00:00,3540036,4667.753503289999571,588812.367239000042900,DEER LAKE CITIZENS ASSN,338871.954856999975163
1681,20456,52,Pike,Private Investor Owned,Y,N,N,3/7/2017 0:00:00,2520073,3546.314961489999860,454801.324145000020508,WATER FLOW PIKE INC KILLIAM TRACT,255684.663576999999350
1682,53164,45,Monroe,Institutional Health,Y,N,N,2/17/2006 0:00:00,2450142,2583.117001669999809,365713.300759000005201,OAKS SENIOR COMM,207166.206468999997014
1683,18156,31,Huntingdon,Association,Y,N,N,1/26/2006 0:00:00,4310017,1738.576784809999936,87505.822816300002160,NEELYTON WATER CO-OP,51050.397090200000093
1684,20462,64,Wayne,Association,Y,N,N,3/7/2017 0:00:00,2640051,4070.659545970000181,948726.791790000046603,WOODLAND HILLS,532936.380741999950260
1685,18977,14,Centre,Association,Y,N,N,2/7/2006 0:00:00,4140104,3510.137776009999925,714373.882616000017151,ORVISTON WATER ASSN,405214.765652999980375
1686,18351,40,Luzerne,Mobile Home Park,Y,N,N,2/10/2006 0:00:00,2400003,2787.771393850000095,322797.528628000000026,ECHO VALLEY ESTATES,181898.783942000009120
1687,18379,39,Lehigh,Mobile Home Park,Y,N,N,2/10/2006 0:00:00,3390090,4833.097015059999649,1164456.699990000110120,GREEN ACRES MHP,671704.740626999991946
1688,18908,10,Butler,Authority,N,Y,Y,2/25/2015 0:00:00,5100042,16943.048569300000963,4940148.020729999989271,HARMONY BORO WATER AUTH,2827790.865280000027269
1689,19132,24,Elk,Private Investor Owned,Y,N,N,2/13/2006 0:00:00,6240020,7116.839690570000130,1089653.677170000039041,JONES TWP MUNI AUTH,609301.106309999944642
1690,19730,25,Erie,Private Investor Owned,Y,N,N,2/13/2006 0:00:00,6250046,5721.874791320000440,1849490.446950000012293,IMPERIAL POINT WATER SER CO,1020507.429029999999329
1691,19365,41,Lycoming,Authority,Y,N,N,3/23/2018 0:00:00,4410178,21378.380578500000411,8157801.267249999567866,HUGHESVILLE BORO WATER CO,4608701.373999999836087
1692,19387,43,Mercer,Authority,Y,N,N,2/14/2006 0:00:00,6430043,5548.630759740000030,1395718.325200000079349,JAMESTOWN BORO WATER AUTH,782563.982223000028171
1693,19072,19,Columbia,Authority,Y,N,N,2/15/2006 0:00:00,4190014,9319.148525250000603,3410016.290229999925941,BENTON MUNI WATER AUTH,1929007.445989999920130
1694,19867,35,Lackawanna,Private Investor Owned,Y,N,N,2/15/2006 0:00:00,2350057,6546.658926520000023,2096183.571490000002086,AQUA PA JEFFERSON HEIGHTS,1177563.239629999967292
1695,20210,25,Erie,Mobile Home Park,Y,N,N,2/16/2006 0:00:00,6250014,1063.973709480000025,72772.769448599996394,EDWARDS MHP,40173.246978900002432
1696,19286,37,Lawrence,Municipal,Y,N,N,3/24/2017 0:00:00,6370003,17946.253400199999305,4694120.485369999893010,BESSEMER BORO WATER DEPT,2672954.589600000064820
1697,19035,16,Clarion,Private Investor Owned,Y,N,N,2/17/2006 0:00:00,6160027,19376.315297000001010,4543505.123739999718964,CORNER WATER SUPPLY & SERVICE,2566774.417189999949187
1698,20161,10,Butler,Mobile Home Park,Y,N,N,2/17/2006 0:00:00,5100104,1956.030485049999925,193444.017246000003070,FRANKLIN MOBILE HOME VILLAGE,110407.070080999998027
1699,18631,22,Dauphin,Mobile Home Park,Y,N,N,2/22/2006 0:00:00,7220048,1468.570792739999888,97522.758919600004447,SHORT MOUNTAIN VILLAGE MHP,56209.878890200001479
1700,19105,21,Cumberland,Association,Y,N,Y,3/21/2006 0:00:00,7210053,15537.746288599999389,1694799.585570000112057,SOUTHERN CUMBERLAND WATER ASSN,991421.920773999998346
1701,19944,58,Susquehanna,Association,Y,N,N,1/26/2015 0:00:00,2580032,6918.057139989999996,894719.685006999992765,LAKE WALTER WATER CO,498998.334759999997914
1702,20293,22,Dauphin,Mobile Home Park,Y,N,N,3/19/2015 0:00:00,7220007,1636.957627980000098,130540.751132000004873,ALEX ACRES MHP,75410.845651199997519
1703,50803,56,Somerset,Municipal,N,N,Y,2/24/2006 0:00:00,4560014,1789.794664689999991,175788.916463000001386,MILFORD TWP MUNI AUTH,103271.338063999995939
1704,18358,04,Beaver,Mobile Home Park,Y,N,N,2/24/2006 0:00:00,5040019,1496.919399829999975,115637.271431999994093,INDEPENDENCE PARK,66798.583692600004724
1705,19841,08,Bradford,Mobile Home Park,Y,N,N,1/10/2018 0:00:00,2080004,876.334975245999999,47989.459898499997507,KERRYVIEW MHP,26603.892340200000035
1706,19799,15,Chester,Mobile Home Park,Y,N,N,2/24/2006 0:00:00,1150011,1464.305862789999992,82971.601746300002560,MALVERN COURTS MHP,48555.052571100000932
1707,20504,38,Lebanon,Apartments,Y,N,N,2/24/2006 0:00:00,7380051,827.705694960999949,40881.478821099997731,O YES APTS,23681.718065900000511
1708,19435,47,Montour,Authority,N,N,Y,2/24/2006 0:00:00,4470010,15268.655458900000667,12067281.268699999898672,MAHONING TWP,6873056.664850000292063
1709,19208,32,Indiana,Authority,Y,Y,N,2/24/2006 0:00:00,5320007,17653.485234899999341,4860894.663230000063777,ICMSA CHERRY TREE SYSTEM,2789959.621480000205338
1710,19049,17,Clearfield,Municipal,Y,N,N,3/25/2015 0:00:00,6170045,125648.171346999995876,44649402.218699999153614,COVINGTON KARTHAUS GIRARD,25332637.941500000655651
1711,18719,01,Adams,Authority,Y,N,N,3/7/2017 0:00:00,7010030,8879.944144909999522,1774766.522450000047684,YORK SPRINGS MUNI AUTH,1040033.587709999992512
1712,19834,23,Delaware,Private Investor Owned,Y,N,N,1/1/2003 0:00:00,1230006,542.694479652000041,18305.355547999999544,BRINTON MANOR,10763.670902100000603
1713,20043,54,Schuylkill,Private Investor Owned,Y,N,N,3/5/2018 0:00:00,3540053,4175.837456459999885,447504.245545000012498,PA AMER WATER CO WILDCAT PARK,256453.390094000002136
1714,19118,22,Dauphin,Private Investor Owned,N,Y,Y,3/19/2015 0:00:00,7220015,298696.646001000015531,186888097.837000012397766,SUEZ WATER PA HARRISBURG,108636963.362000003457069
1715,19071,19,Columbia,Private Investor Owned,N,Y,N,3/12/2015 0:00:00,4190008,77888.607300799994846,26784610.293800000101328,SUEZ WATER PA BLOOMSBURG,15238074.139799999073148
1716,19123,23,Delaware,Authority,N,Y,Y,3/12/2014 0:00:00,1230004,824854.150734000024386,255670241.731000006198883,CHESTER WATER AUTH,150536447.282000005245209
