"","PGM_SYS_ACRNM","PGM_SYS_ID","REGISTRY_ID","PRIMARY_NAME","LOCATION_ADDRESS","SUPPLEMENTAL_LOCATION","CITY_NAME","COUNTY_NAME","FIPS_CODE","STATE_CODE","STATE_NAME","COUNTRY_NAME","POSTAL_CODE"
"20764","NPDES","PAC090189",110070393038,"273 WEST COUNTY LINE ROAD","273 WEST COUNTY LINE ROAD","","WARMINSTER TOWNSHIP","","","PA","PENNSYLVANIA","USA","84604"
"20765","NPDES","PAC300025",110070386597,"STONEY HILL WATER LINE REHABILITATION PROJECT","217 MINOR STREET","PO BOX 193","GREENSBORO","","","PA","PENNSYLVANIA","","15338"
"20766","NPDES","PAC200047",110070386813,"HARTSTOWN DOLLAR GENERAL","EAST SIDE OF MAIN ST. 0.5 MI SOUTH OF HWY 322","","WEST FALLOWFIELD, TOWNSHIP OF","CRAWFORD","PA039","PA","PENNSYLVANIA","","16131"
"20767","NPDES","PAC110046",110070386816,"CAMBRIA HEIGHTS HIGH SCHOOL","426 GLENDALE LAKE ROAD","","CLEARFIELD, TOWNSHIP OF","CAMBRIA","PA021","PA","PENNSYLVANIA","","16668"
"20768","NPDES","PAC100077",110070387050,"FULTON CROSSING PLAN OF LOTS","LONGMORE DRIVE","","MARS","BUTLER","PA019","PA","PENNSYLVANIA","USA","16046"
"20769","NPDES","PAC520003",110070388397,"WESTFALL SENIOR CENTER","RIVERS EDGE DRIVE","","WESTFALL, TOWNSHIP OF","PIKE","PA103","PA","PENNSYLVANIA","USA","18328"
"20770","NPDES","PAC090214",110070389531,"PREMIER A2 WARRINGTON LLC","2071 COUNTY LINE ROAD","","WARRINGTON TOWNSHIP","","","PA","PENNSYLVANIA","USA","19958"
"20771","NPDES","PA0271551",110070390201,"JOHN TULLY SRSTP","OLD GRADE RD","","FALLS CREEK","","","PA","PENNSYLVANIA","USA","15840"
"20772","NPDES","PAC280089",110070391323,"BURKMAN ENTERPRISE LLC","END OF AUDUBON COURT","","GREENE, TOWNSHIP OF","FRANKLIN","PA055","PA","PENNSYLVANIA","","17202"
"20773","NPDES","PAC020321",110070392623,"PROPOSED SELF-STORAGE","111 HICKORY GRADE ROAD","","SOUTH FAYETTE, TOWNSHIP OF","ALLEGHENY","PA003","PA","PENNSYLVANIA","","15017"
"20774","NPDES","PAC300012",110070393487,"SOUTHWESTERN PENNSYLVANIA WATER AUTHORITY","1442 JEFFERSON ROAD","PO BOX 187","JEFFERSON","","","PA","PENNSYLVANIA","USA","15344"
"20775","NPDES","PAC300018",110070386824,"JEFFERSON TOWNSHIP","173 GOSLIN ROAD","","JEFFERSON","","","PA","PENNSYLVANIA","USA","15344"
"20776","NPDES","PAC540046",110070387065,"CLEVELAND BROTHERS EQUIPMENT CO., - FRACKVILLE FACILITY RELOCATION","MOREA ROAD","EAST OF 1214 MOREA ROAD","MAHANOY CITY","SCHUYLKILL","PA107","PA","PENNSYLVANIA","","18214"
"20777","NPDES","PAC660012",110070388404,"CONVENIENCE STORE AND FUEL STATION","SR 0006","","TUNKHANNOCK, TOWNSHIP OF","WYOMING","PA131","PA","PENNSYLVANIA","","18657"
"20778","NPDES","PAC460288",110070388415,"7002 DORSAM WAY","7002 DORSAM WAY","","WHITEMARSH TOWNSHIP","","","PA","PENNSYLVANIA","USA","19403"
"20779","NPDES","PAC460269",110070388847,"MAINLAND POINTE","200 MAIN STREET","","LOWER SALFORD TOWNSHIP","","","PA","PENNSYLVANIA","USA","19438"
"20780","NPDES","PAC090190",110070389074,"RIVERVIEW BANQUET FACILITY  FINE DINING RESTAURAN","ROUTE 202 SPUR","","SOLEBURY TOWNSHIP","","","PA","PENNSYLVANIA","USA","08822"
"20781","NPDES","PAC280104",110070389537,"SOUTH END VILLAS","90 OLD MILL ROAD","","WAYNESBORO, BOROUGH OF","FRANKLIN","PA055","PA","PENNSYLVANIA","","17268"
"20782","NPDES","PAC360332",110070389538,"BROWNSTOWN COMMONS LOTS 4 & 5","4170 BARRETT BOULEVARD","","WEST EARL, TOWNSHIP OF","LANCASTER","PA071","PA","PENNSYLVANIA","","17522"
"20783","NPDES","PAC670223",110070389539,"NACHTIGALL - INDIAN ROCK DAM ROAD","INDIAN ROCK DAM RD BTWN MONUMENT RD & IMPERIAL DR","INDIAN ROCK DAM RD BTWN MONUMENT RD & IMPERIAL DR","YORK, TOWNSHIP OF","YORK","PA133","PA","PENNSYLVANIA","","17403"
"20784","NPDES","PAC650137",110070389544,"SHOULDER AND SLOPE REPAIR FROM MILEPOST 64.39 TO 64.60","PA TURNPIKE MILEPOST 64.39 TO 64.60","","NORTH HUNTINGDON, TOWNSHIP OF","WESTMORELAND","PA129","PA","PENNSYLVANIA","","15642"
"20785","NPDES","PAR216187",110060131575,"GLASSPORT PLT","1 HARRISON ST","","GLASSPORT","ALLEGHENY","PA003","PA","PENNSYLVANIA","USA","15045"
"20786","NPDES","PAC450005",110070389988,"POCONO PLAZA","290-420 LINCOLN AVE","","EAST STROUDSBURG, BOROUGH OF","MONROE","PA089","PA","PENNSYLVANIA","","18301"
"20787","NPDES","PAC360291",110070390432,"BOTTOM LINE AG SUPPLY","825 STRASBURG PIKE","","WEST LAMPETER, TOWNSHIP OF","LANCASTER","PA071","PA","PENNSYLVANIA","","17579"
"20788","NPDES","PAC100080",110070391343,"S.R. 0422, SECTION 259- SHAWOOD PIPE PROJECT","NEW CASTLE ROAD","","SLIPPERY ROCK","BUTLER","PA019","PA","PENNSYLVANIA","USA","16057"
"20789","NPDES","PAC100097",110070391784,"RENICK BROTHERS PROPOSED WAREHOUSE","481 GROVE CITY ROAD","","SLIPPERY ROCK","BUTLER","PA019","PA","PENNSYLVANIA","USA","16057"
"20790","NPDES","PAC300010",110070391785,"UNITED MINE WORKERS OF AMERICA CAREER CENTER INC","197 DUNN STATION ROAD","","PROSPERITY","","","PA","PENNSYLVANIA","USA","15329"
"20791","NPDES","PAC190025",110070391786,"DISIDORO MAJOR SUBDIVISION","MARKET STREET","","MIFFLIN, TOWNSHIP OF","COLUMBIA","PA037","PA","PENNSYLVANIA","","18635"
"20792","NPDES","PAC020324",110070393285,"YARD WASTE COMPOST SITE","239 KELSO RD","","NORTH FAYETTE, TOWNSHIP OF","ALLEGHENY","PA003","PA","PENNSYLVANIA","","15057"
"20793","NPDES","PAC650142",110070393293,"NEW STANTON DISTRIBUTION PARK LOT #4 (RENEWAL)","INTERSECTION OF EARNHART DRIVE & LABONTE DRIVE","","HEMPFIELD, TOWNSHIP OF","WESTMORELAND","PA129","PA","PENNSYLVANIA","","15672"
"20794","NPDES","PAC460265",110070393505,"LEWIS SQUARE","508 NORTH LEWIS ROAD","","LIMERICK TOWNSHIP","","","PA","PENNSYLVANIA","USA","19382"
"20795","NPDES","PAC100076",110070393507,"DOLLAR GENERAL- EAU CLAIRE","SOUTH WASHINGTON STREET (SR-38)","","EAU CLAIRE","BUTLER","PA019","PA","PENNSYLVANIA","USA","15021"
"20796","NPDES","PAC220136",110000539016,"FRESH EXPRESS","7505 GRAYSON RD","","SWATARA, TOWNSHIP OF","DAUPHIN","PA043","PA","PENNSYLVANIA","","17111"
"20797","NPDES","PAC090217",110070387067,"BRISTOL TOWNSHIP MUNICIPAL PARK","2501 BATH ROAD","","BRISTOL TOWNSHIP","","","PA","PENNSYLVANIA","USA","19007"
"20798","NPDES","PAC090216",110035843102,"ROLLING HILLS ELEMENTARY SCHOOL","340 MIDDLE HOLLAND ROAD","","NORTHAMPTON TOWNSHIP","BUCKS","PA017","PA","PENNSYLVANIA","USA","18940"
"20799","NPDES","PAC540049",110070387761,"DANIEL B. & SARAH B. KAUFFMAN","1036 WEST MOUNTAIN ROAD","","HUBLEY, TOWNSHIP OF","SCHUYLKILL","PA107","PA","PENNSYLVANIA","","17938"
"20800","NPDES","PAC150085",110070387986,"COATESVILLE VA | TREE MANAGEMENT & SIDEWALK SYSTEMS","1400 BLACKHORSE HILL ROAD","","CALN, TOWNSHIP OF","CHESTER","PA029","PA","PENNSYLVANIA","","19320-2040"
"20801","NPDES","PAC280120",110070388645,"WATERLINE EXTENSION","BETWEEN MILNOR RD AND HYKES ROAD","WEST OF 1-81 ALONG ROCKING M LANE","ANTRIM, TOWNSHIP OF","FRANKLIN","PA055","PA","PENNSYLVANIA","","17225-8500"
"20802","NPDES","PAC210102",110070388650,"SPRING MEADOW RESERVE","263 WOODS DRIVE","","SILVER SPRING, TOWNSHIP OF","CUMBERLAND","PA041","PA","PENNSYLVANIA","","17050"
"20803","NPDES","PAC100071",110070389320,"WALNUT RIDGE","TOLLGATE ROAD","","JACKSON TOWNSHIP","BUTLER","PA019","PA","PENNSYLVANIA","USA","16063"
"20804","NPDES","PAC150113",110070389550,"FAIRVIEW CEMETERY","PO BOX 1602","","SOUTH COATESVILLE, BOROUGH OF","CHESTER","PA029","PA","PENNSYLVANIA","","19320"
"20805","NPDES","PAC360265",110070390449,"AMES REESE INC. EXPANSION","2575 OLD PHILADELPHIA PIKE","","EAST LAMPETER, TOWNSHIP OF","LANCASTER","PA071","PA","PENNSYLVANIA","","17505"
"20806","NPDES","PAC300009",110070390897,"DRYTAVERN SEWER AUTHORITY","859 NORTH EIGHTY EIGHT ROAD","PO BOX 194","RICE LANDING","","","PA","PENNSYLVANIA","USA","15357"
"20807","NPDES","PAC650134",110070390898,"LAUREL VALLEY GOLF CLUB GUEST HOUSE DEVELOPMENT","175 PALMER DRIVE","","LIGONIER, TOWNSHIP OF","WESTMORELAND","PA129","PA","PENNSYLVANIA","","15658"
"20808","NPDES","PAC080035",110070391352,"REV LNG FUELING STATION","492 DOLAN ROAD","","HERRICK, TOWNSHIP OF","BRADFORD","PA015","PA","PENNSYLVANIA","","18853"
"20809","NPDES","PAC060145",110070391354,"4020 MAIN ST & HERITAGE DR","4020 MAIN STREET","","ELVERSON","BERKS","PA011","PA","PENNSYLVANIA","","19520"
"20810","NPDES","PAC150117",110070391570,"THE WINFIELD SUBDIVISION","500 WATERLOO ROAD","","EASTTOWN, TOWNSHIP OF","CHESTER","PA029","PA","PENNSYLVANIA","","19333"
"20811","NPDES","PAM118029",110070391571,"HARSCO METALS AMER HECKETT MULTISERV PLT 18 QUARRY","2043 S 3RD ST","","STEELTON","","","PA","PENNSYLVANIA","USA","17113-3018"
"20812","NPDES","PAC020333",110070391787,"MCKNIGHT ELEMENTARY SCHOOL RENOVATIONS AND ADDITIONS","500 CUMBERLAND ROAD","","MCCANDLESS, TOWNSHIP OF","ALLEGHENY","PA003","PA","PENNSYLVANIA","","15237"
"20813","NPDES","PAC100068",110070391794,"CANNON USA BUILDING ADDITION","1235 FREEDOM ROAD","","CRANBERRY, TOWNSHIP OF","BUTLER","PA019","PA","PENNSYLVANIA","USA","16066"
"20814","NPDES","PAC060157",110070393084,"MORGANTOWN APARTMENTS","EAST MAIN STREET","","MORGANTOWN","BERKS","PA011","PA","PENNSYLVANIA","","19543"
"20815","NPDES","PAC020332",110070393297,"HARMARVILLE DEVELOPMENT","2801 FREEPORT ROAD","","HARMAR, TOWNSHIP OF","ALLEGHENY","PA003","PA","PENNSYLVANIA","","15238"
"20816","NPDES","PAC020292",110070393306,"WILLOWBROOKE ESTATES","SOUTH OF 348 OAKLAWN DRIVE","","UPPER SAINT CLAIR, TOWNSHIP OF","ALLEGHENY","PA003","PA","PENNSYLVANIA","","152471"
"20817","NPDES","PAC460264",110070393513,"RINGING ROCKS WEST BOYERTOWN 69KV TRANSMISSION LIN","301 POPLAR NECK ROAD","","DOUGLASS TOWNSHIP","","","PA","PENNSYLVANIA","USA","19605"
"20818","NPDES","PAD090033",110070386642,"SELECT - WEST ROCKHILL","RIDGE VALLEY ROAD","","WEST ROCKHILL, TOWNSHIP OF","BUCKS","PA017","PA","PENNSYLVANIA","","18960-1127"
"20819","NPDES","PAC060172",110070386865,"PATHFINDER MEADOWS, SECTION 2","EAST SIDE OF SHOFFERS ROAD","","EXETER, TOWNSHIP OF","BERKS","PA011","PA","PENNSYLVANIA","","19606"
"20820","NPDES","PAC150091",110070387300,"WEST CHESTER UNIVERSITY BASEBALL & SOFTBALL FIELDS IMPROVEMENTS","855 S. NEW STREET","","WEST GOSHEN, TOWNSHIP OF","CHESTER","PA029","PA","PENNSYLVANIA","","19382"
"20821","NPDES","PAC510091",110070387772,"STRAWBRIDGE BASEBALL FIELD","3001-3005 WEST SCHOOL HOUSE LANE","","PHILADELPHIA","PHILADELPHIA","PA101","PA","PENNSYLVANIA","","19144-5412"
"20822","NPDES","PAC480051",110070388218,"MANGANIELLO RESIDENCE","1742 HAWTHORNE ROAD","","BETHLEHEM","NORTHAMPTON","PA095","PA","PENNSYLVANIA","","18015"
"20823","NPDES","PAC360306",110070390923,"DAVID STOLTZFOOS","232 SOUTH GROFFDALE ROAD","","UPPER LEACOCK, TOWNSHIP OF","LANCASTER","PA071","PA","PENNSYLVANIA","","17540"
"20824","NPDES","PAC550025",110070391138,"INSA LLC PHARMACEUTICAL FACILITY","EAST EIGHTH AVENUE","","SHAMOKIN DAM","SNYDER","PA109","PA","PENNSYLVANIA","USA","17876"
"20825","NPDES","PAC650114",110070391371,"CLOVER COMMUNITIES HEMPFIELD","1043 TOWNE SQUARE DRIVE","","HEMPFIELD, TOWNSHIP OF","WESTMORELAND","PA129","PA","PENNSYLVANIA","","15601"
"20826","NPDES","PAC020302",110070392022,"MONROEVILLE BUSINESS PARK","BLDG 700 MONROEVILLE BUSINESS PARK","","MONROEVILLE","ALLEGHENY","PA003","PA","PENNSYLVANIA","","15146"
"20827","NPDES","PAC360310",110070393096,"CAREL USA SWM","385 SOUTH OAK STREET","","MANHEIM, BOROUGH OF","LANCASTER","PA071","PA","PENNSYLVANIA","","17545"
"20828","NPDES","PAC460290",110070393107,"NORMANDY FARMS ESTATES SKILLED NURSING ADDITION","9000 TWIN SILO DRIVE","","WHITPAIN TOWNSHIP","","","PA","PENNSYLVANIA","USA","19486"
"20829","NPDES","PAC210094",110070393313,"AUTUMN CHASE","707 HERTZLER ROAD","","UPPER ALLEN, TOWNSHIP OF","CUMBERLAND","PA041","PA","PENNSYLVANIA","","17055"
"20830","NPDES","PAC350057",110070390408,"VALLEY VIEW BUSINESS PARK LOT 14B","VALLEY VIEW DRIVE","","JESSUP, BOROUGH OF","LACKAWANNA","PA069","PA","PENNSYLVANIA","","18434"
"20831","NPDES","PAC520002",110070386416,"TRI-STATE RV PARK IMPROVEMENTS","SHAY LANE","","MATAMORAS","PIKE","PA103","PA","PENNSYLVANIA","USA","18336"
"20832","NPDES","PAC300026",110043748424,"CNX GAS COMPANY, LLC","100 CONSOL ENERGY DRIVE","","CANONSBURG","WASHINGTON","PA125","PA","PENNSYLVANIA","USA","15317"
"20833","NPDES","PAC220140",110070387100,"SOUTHEAST SANITARY SEWER EXTENSTION","WILHELM RD AND PENDALE RD","","SUSQUEHANNA, TOWNSHIP OF","DAUPHIN","PA043","PA","PENNSYLVANIA","","17111"
"20834","NPDES","PAC360335",110070387321,"3347 OLD PHILADELPHIA PIKE TRACT","3347 OLD PHILADELPHIA PIKE TRACT","","LEACOCK, TOWNSHIP OF","LANCASTER","PA071","PA","PENNSYLVANIA","","17572"
"20835","NPDES","PAC460172",110070388007,"GWYNEDD VALLEY STATION PARKING LOT EXPANSION","528 PLYMOUTH ROAD","","LOWER GWYNEDD TOWNSHIP","","","PA","PENNSYLVANIA","USA","19107"
"20836","NPDES","PAC460225",110070388020,"BELTON MANOR ESTATES","335 GODSHALL ROAD","","FRANCONIA TOWNSHIP","","","PA","PENNSYLVANIA","USA","19454"
"20837","NPDES","PAC010063",110070388022,"CAMBRIDGE CROSSING (PHASE 1)","WINSLOW COURT","","CUMBERLAND, TOWNSHIP OF","ADAMS","PA001","PA","PENNSYLVANIA","","17325"
"20838","NPDES","PAC020339",110070388678,"ZIPS CAR WASH - MOON TOWNSHIP","548 CARNOT ROAD","","MOON, TOWNSHIP OF","ALLEGHENY","PA003","PA","PENNSYLVANIA","","15108"
"20839","NPDES","PAC510099",110070388889,"PECO WESTMORELAND SUBSTATION","2634 WEST WESTMORELAND STREET","","PHILADELPHIA","PHILADELPHIA","PA101","PA","PENNSYLVANIA","","19129"
"20840","NPDES","PAC220133",110070388892,"PERSEVERANCE FIELDS AT SUNSET PARK","SUNSET RD","","LONDONDERRY, TOWNSHIP OF","DAUPHIN","PA043","PA","PENNSYLVANIA","","17057"
"20841","NPDES","PAC540048",110070389801,"1165 CENTRE TURNPIKE MEDICAL OFFICE BUILDING","1165 CENTRE TURNPIKE","","WEST BRUNSWICK, TOWNSHIP OF","SCHUYLKILL","PA107","PA","PENNSYLVANIA","","17961"
"20842","NPDES","PAC300014",110070389814,"DUNKARD VALLEY WATERLINE EXTENSION","217 MINOR STREET","","GREENSBORO","","","PA","PENNSYLVANIA","USA","15338"
"20843","NPDES","PAC280122",110070390250,"RED ROOF 4","BUCHANAN TRAIL EAST","EAST OF WAYNESBORO ON SOUTH SIDE OF RT 16 ACROSS","WASHINGTON, TOWNSHIP OF","FRANKLIN","PA055","PA","PENNSYLVANIA","","17268"
"20844","NPDES","PAD150111",110070390695,"VILLAGE OF ROSE VIEW","JENNERS POND ROAD AND ROSE VIEW DRIVE","","PENN, TOWNSHIP OF","CHESTER","PA029","PA","PENNSYLVANIA","","19390"
"20845","NPDES","PAC170020",110070392472,"PENN HIGHLANDS DUBOIS WEST CAMPUS CENTER OF EXCELLENCE","101 HOSPITAL AVE","","DUBOIS, CITY OF","CLEARFIELD","PA033","PA","PENNSYLVANIA","","15801"
"20846","NPDES","PAC300002",110070393321,"CARMICHAELS DOLLAR GENERAL STORE","400 EIGHTY EIGHT ROAD","","CARMICHAELS","","","PA","PENNSYLVANIA","","15320"
"20847","NPDES","PAC090181",110070386436,"NORTHFIELD BUSINESS CAMPUS","NORTH OF SIDE OF PUMPING STATION ROAD","","RICHLAND TOWNSHIP","","","PA","PENNSYLVANIA","USA","19426"
"20848","NPDES","PAC300027",110010982614,"WASHINGTON COUNTY","100 WEST BEAU STREET","","WASHINGTON","WASHINGTON","PA125","PA","PENNSYLVANIA","USA","15301"
"20849","NPDES","PAG043966",110070387802,"HERSHEY SRSTP","1220 BUTTER ROAD","","DOVER","","","PA","PENNSYLVANIA","USA","17315"
"20850","NPDES","PA0255424",110070388684,"HUFFMAN PIPELINE PROJ","HILL SCHOOL HOUSE RD","","WAYNESBURG","","","PA","PENNSYLVANIA","USA","15370"
"20851","NPDES","PAC670201",110070389600,"GLATFELTER - ROUNDWOOD TRUCK UNLOADING SAFETY IMPROVEMENT PLAN","BETWEEN 5681 AND 5689 YORK ROAD (SR-0116)","BETWEEN 5681 AND 5689 YORK ROAD (SR-0116)","NORTH CODORUS, TOWNSHIP OF","YORK","PA133","PA","PENNSYLVANIA","","17362-8050"
"20852","NPDES","PAM618055",110070390044,"RICHAEL MINE","445 LATERAL RD","","STONEBORO","","","PA","PENNSYLVANIA","USA","16153"
"20853","NPDES","PAC220139",110070390268,"CLEARWATER ROAD WASTEWATER TREATMENT FACILITY","670 CLEARWATER RD","","DERRY, TOWNSHIP OF","DAUPHIN","PA043","PA","PENNSYLVANIA","","17033"
"20854","NPDES","PAC020239",110070390957,"BECKS RUN ROAD RAW WATER MAIN","BECKS RUN ROAD FROM AGNEW TO BAJO","","PITTSBURGH, CITY OF","ALLEGHENY","PA003","PA","PENNSYLVANIA","","15210"
"20855","NPDES","PAC090202",110070391606,"PETTY TRACT","WISMER ROAD","","PLUMSTEAD TOWNSHIP","","","PA","PENNSYLVANIA","USA","19046"
"20856","NPDES","PAC430026",110070386444,"MCDONALD'S","200 WEST MAIN STREET","","GROVE CITY, BOROUGH OF","MERCER","PA085","PA","PENNSYLVANIA","USA","16127"
"20857","NPDES","PAC220132",110070386673,"THE HERSHEY COMPANY HERSHEY PRETREATMENT PLANT DECOMMISSION","N. HOCKERSVILLE RD.","","DERRY, TOWNSHIP OF","DAUPHIN","PA043","PA","PENNSYLVANIA","","17033"
"20858","NPDES","PAC100091",110070388040,"GLEN RAPE ROAD FILL SITE","227 GLEN RAPE ROAD","","CRANBERRY, TOWNSHIP OF","BUTLER","PA019","PA","PENNSYLVANIA","USA","16066"
"20859","NPDES","PAC100063",110070389838,"ARDEN WOODS","339 PERRY HIGHWAY","","HARMONY","BUTLER","PA019","PA","PENNSYLVANIA","USA","16037"
"20860","NPDES","PAC460251",110070390960,"TRAIL IMPROVEMENT PROJECT SCHUYLKILL TRAIL EAST","400 TOW PATH ROAD","","UPPER PROVIDENCE TOWNSHIP","","","PA","PENNSYLVANIA","USA","19460"
"20861","NPDES","PA0271446",110070115593,"RUSSELL STD WHEELERTOWN ROAD PLT","3580 WHEELERTOWN RD","","WATERFORD","","","PA","PENNSYLVANIA","USA","16438-0086"
"20862","NPDES","PAC150081",110070391848,"NORTH WALNUT HOLDING COMPANY, L.P. |  PARKSIDE ","412 NORTH WALNUT STREET","","KENNETT, TOWNSHIP OF","CHESTER","PA029","PA","PENNSYLVANIA","","19348"
"20863","NPDES","PAC460230",110070392069,"SANATOGA GREEN MIXED USE DEVELOPMENT","313 EVERGREEN ROAD","","LOWER POTTSGROVE TOWNSHIP","","","PA","PENNSYLVANIA","USA","19474"
"20864","NPDES","PAC460280",110070392923,"MASONS MILL PARK IMPROVEMENTS","3500 MASONS MILL ROAD","","UPPER MORELAND TOWNSHIP","","","PA","PENNSYLVANIA","USA","19090"
"20865","NPDES","PA0219843",110070393356,"THOMAS MINE","UNNAMED RD","","WATERVILLE","","","PA","PENNSYLVANIA","USA","17776"
"20866","NPDES","PAG123878",110070393557,"GROFF FARMS LLC","2906 DETTINGER RD","","BROGUE","","","PA","PENNSYLVANIA","USA","17309"
"20867","NPDES","PAC320028",110070393559,"JOSEPH LAND DEVELOPMENT","LUCIOUSBORO ROAD","","BLAIRSVILLE","INDIANA","PA063","PA","PENNSYLVANIA","","15717"
"20868","NPDES","PAC060128",110070393568,"VILLAGE ESTATES","CHLOE DRIVE","","MYERSTOWN","BERKS","PA011","PA","PENNSYLVANIA","","17067"
"20869","NPDES","PAC460250",110070387833,"SPRING VALLEY FARMS","BLEIM & PLEASANT VIEW ROADS","","LOWER POTTSGROVE TOWNSHIP","","","PA","PENNSYLVANIA","USA","19490"
"20870","NPDES","PAC020329",110070389394,"CARRIE FURNACE REDEVELOPMENT PROJECT - WATERLINE LOOP","CARRIE FURNACE BOULEVARD","","RANKIN","ALLEGHENY","PA003","PA","PENNSYLVANIA","","15218"
"20871","NPDES","PAC020360",110070391643,"CONNECTION @ SOUTH SIDE","2984 SIDNEY STREET","","PITTSBURGH, CITY OF","ALLEGHENY","PA003","PA","PENNSYLVANIA","","15203"
"20872","NPDES","PAC280121",110070392926,"GREENE TOWNSHIP PARK","1006 ELEVATOR STREET","","GREENE, TOWNSHIP OF","FRANKLIN","PA055","PA","PENNSYLVANIA","","17254"
"20873","NPDES","PAC010069",110070392932,"SOUTH QUEEN STREET PUMP STATION AND PINEY CREEK INTERCEPTOR PROJECT","10 SOUTH QUEEN STREET","","LITTLESTOWN, BOROUGH OF","ADAMS","PA001","PA","PENNSYLVANIA","USA","17340"
"20874","NPDES","PAC280080",110070386924,"MATRIX SHIPPENSBURG I, LP- LOT 1D REVISED","OLDE SCOTLAND ROAD & UNITED DRIVE","","SOUTHAMPTON, TOWNSHIP OF","FRANKLIN","PA055","PA","PENNSYLVANIA","","17257"
"20875","NPDES","PAC060131",110070387610,"SNAP-ON ROBESONIA PARKING ADDITION/TRUCK ENTRANCE","265 SOUTH CHURCH STREET","","ROBESONIA","BERKS","PA011","PA","PENNSYLVANIA","","19551"
"20876","NPDES","PAC100101",110070388285,"BRAYMAN CONSTRUCTION OFFICE EXPANSION","3000 JOHN ROEBLING WAY","","CLINTON","BUTLER","PA019","PA","PENNSYLVANIA","USA","16056"
"20877","NPDES","PAC090191",110070388730,"GRABER RESIDENCE","4643 TOLLGATE ROAD","","PLUMSTEAD TOWNSHIP","","","PA","PENNSYLVANIA","USA","19002"
"20878","NPDES","PAC460226",110070388947,"SPARES LANE SUBDIVISION","SPARES LANE","","UPPER PROVIDENCE TOWNSHIP","","","PA","PENNSYLVANIA","USA","19474"
"20879","NPDES","PAC660014",110070390091,"DEVIL'S HOLE FLOODPLAIN RESTORATION - FILL SITE #1","RAUSCH CREEK ROAD","","TREMONT, TOWNSHIP OF","SCHUYLKILL","PA107","PA","PENNSYLVANIA","","17981"
"20880","NPDES","PAC060161",110070391201,"HAMBURG FRONT STREET LOT 2","GRAND AND FRONT STREETS","","HAMBURG","BERKS","PA011","PA","PENNSYLVANIA","","19526"
"20881","NPDES","PAG032252",110070391212,"WEIDA STONE SHOP","GUNNHILL RD","","NICHOLSON","","","PA","PENNSYLVANIA","USA","18446"
"20882","NPDES","PAC350053",110070391432,"BHR JESSUP WAREHOUSE LAND DEVELOPMENT","STATE ROUTE 247","","JESSUP, BOROUGH OF","LACKAWANNA","PA069","PA","PENNSYLVANIA","","18434"
"20883","NPDES","PAC060129",110070391660,"PINE BROOK FARMS","MORAVIAN SCHOOL ROAD","","OLEY","BERKS","PA011","PA","PENNSYLVANIA","","19547"
"20884","NPDES","PAC090219",110070391877,"WARRINGTON GLEN AKA MEEHANLACY TRACT","STREET ROAD","","WARRINGTON TOWNSHIP","","","PA","PENNSYLVANIA","USA","19044"
"20885","NPDES","PAC100079",110070392088,"THE VILLAS AT SPRING VALLEY","ZEHNER SCHOOL ROAD","","ZELIENOPLE","BUTLER","PA019","PA","PENNSYLVANIA","USA","16063"
"20886","NPDES","PAC430028",110070392094,"VOLANT DOLLAR GENERAL","2596 LEESBURG GROVE CITY ROAD","","VOLANT","LAWRENCE","PA073","PA","PENNSYLVANIA","","16156"
"20887","NPDES","PAC360329",110070392095,"DEVON CREEK PHASE 2 RENEWAL","SOUTHEAST CORNER OF NEW HOLLAND PIKE","","EAST LAMPETER, TOWNSHIP OF","LANCASTER","PA071","PA","PENNSYLVANIA","","17601"
"20888","NPDES","PAC390067",110070386494,"PURINTON RESIDENTIAL LOT","5325 SAUCON RIDGE ROAD","","UPPER SAUCON, TOWNSHIP OF","LEHIGH","PA077","PA","PENNSYLVANIA","","18036"
"20889","NPDES","PAC300015",110070280122,"GREENE TEAM PELLET FUEL COMPANY LLC","150 CARMICHAELS ROAD","","CARMICHAELS","","","PA","PENNSYLVANIA","","15320"
"20890","NPDES","PAG136385",110070387853,"APOLLO BORO MS4","PO BOX 306","","APOLLO","","","PA","PENNSYLVANIA","USA","15613"
"20891","NPDES","PAD150077",110070388295,"REPLACEMENT OF BRIDGE EB-719","PA 100 NORTH TO PARK ROAD","","UPPER UWCHLAN, TOWNSHIP OF","CHESTER","PA029","PA","PENNSYLVANIA","","19335"
"20892","NPDES","PAC300017",110000952684,"RYERSON STATION STATE PARK","361 BRISTORIA ROAD","","GRAYSVILLE","GREENE","PA059","PA","PENNSYLVANIA","USA","15337"
"20893","NPDES","PAC150078",110070388748," 476 CHESTERVILLE ROAD ","476 CHESTERVILLE ROAD","","FRANKLIN, TOWNSHIP OF","CHESTER","PA029","PA","PENNSYLVANIA","","19350-1545"
"20894","NPDES","PA0271501",110070389659,"HADLEY STP","FREDONIA RD","","HADLEY","","","PA","PENNSYLVANIA","USA","16130"
"20895","NPDES","PAC280099",110070390551,"CARETTI'S PIZZA","PHILADELPHIA AVE","NE CORNER OF PHILADELPHIA AVE & CORNERTOWN RD","GREENE, TOWNSHIP OF","FRANKLIN","PA055","PA","PENNSYLVANIA","","17202"
"20896","NPDES","PAC220141",110070391214,"14TH ST SINKHOLE PROJECT","1400 BLOCK OF 14TH ST","","HARRISBURG","DAUPHIN","PA043","PA","PENNSYLVANIA","","17101"
